,Population,"Households with household income $200,000 or more",Median family income,Households,Name,zipcode,"Percent of households with income over $200,000"
333,2124.0,357.0,159018.0,1296.0,ZCTA5 02110,02110,27.546296296296298
334,7564.0,456.0,47321.0,3217.0,ZCTA5 02111,02111,14.174696922598695
335,7495.0,463.0,101500.0,4342.0,ZCTA5 02113,02113,10.663288807001383
336,13001.0,1253.0,156250.0,7109.0,ZCTA5 02114,02114,17.62554508369672
337,28976.0,597.0,46824.0,9425.0,ZCTA5 02115,02115,6.334217506631299
338,23004.0,2915.0,145556.0,11834.0,ZCTA5 02116,02116,24.63241507520703
339,27664.0,2405.0,80707.0,12558.0,ZCTA5 02118,02118,19.151138716356108
340,26833.0,185.0,37480.0,11028.0,ZCTA5 02119,02119,1.6775480594849475
341,15322.0,100.0,31023.0,4755.0,ZCTA5 02120,02120,2.1030494216614093
342,28029.0,127.0,31703.0,10245.0,ZCTA5 02121,02121,1.2396290873596876
343,24624.0,322.0,54107.0,8280.0,ZCTA5 02122,02122,3.888888888888889
344,52986.0,888.0,55450.0,18667.0,ZCTA5 02124,02124,4.757057909680185
345,36353.0,608.0,52545.0,12774.0,ZCTA5 02125,02125,4.759668075778926
346,29531.0,234.0,53726.0,9846.0,ZCTA5 02126,02126,2.376599634369287
347,36311.0,2078.0,80739.0,16569.0,ZCTA5 02127,02127,12.541493149858168
348,46208.0,446.0,51618.0,16145.0,ZCTA5 02128,02128,2.762465159492103
349,18314.0,1586.0,118125.0,8649.0,ZCTA5 02129,02129,18.337380043935713
350,39316.0,1671.0,94692.0,16072.0,ZCTA5 02130,02130,10.396963663514185
351,32459.0,780.0,81851.0,12304.0,ZCTA5 02131,02131,6.339401820546165
352,28292.0,1666.0,122198.0,11317.0,ZCTA5 02132,02132,14.721215869930193
353,17598.0,289.0,70592.0,7530.0,ZCTA5 02134,02134,3.8379814077025234
354,40513.0,932.0,66620.0,18479.0,ZCTA5 02135,02135,5.043562963363819
355,31762.0,547.0,67397.0,11389.0,ZCTA5 02136,02136,4.802879971902714
356,37067.0,2277.0,125632.0,13286.0,ZCTA5 02138,02138,17.13834111094385
357,36338.0,1995.0,104705.0,14044.0,ZCTA5 02139,02139,14.205354599829109
358,19604.0,1153.0,96507.0,8742.0,ZCTA5 02140,02140,13.189201555708078
359,13059.0,651.0,89183.0,6256.0,ZCTA5 02141,02141,10.406010230179028
360,2807.0,336.0,158125.0,1237.0,ZCTA5 02142,02142,27.162489894907033
361,26800.0,802.0,85520.0,11291.0,ZCTA5 02143,02143,7.103002391285094
362,24475.0,1276.0,118902.0,10662.0,ZCTA5 02144,02144,11.967735884449446
363,26006.0,475.0,70163.0,10178.0,ZCTA5 02145,02145,4.666928669679701
364,60812.0,856.0,70842.0,23117.0,ZCTA5 02148,02148,3.7029026257732403
365,44496.0,311.0,56154.0,15220.0,ZCTA5 02149,02149,2.0433639947437583
366,38237.0,365.0,53219.0,12396.0,ZCTA5 02150,02150,2.9444982252339464
367,53172.0,627.0,61557.0,20239.0,ZCTA5 02151,02151,3.097979149167449
368,18031.0,545.0,84297.0,7699.0,ZCTA5 02152,02152,7.0788414079750615
369,59348.0,1819.0,97381.0,22251.0,ZCTA5 02155,02155,8.17491348703429
370,2575.0,10.0,68333.0,512.0,ZCTA5 02163,02163,1.953125
371,55876.0,1205.0,77888.0,24600.0,ZCTA5 02169,02169,4.8983739837398375
372,19574.0,451.0,87364.0,7672.0,ZCTA5 02170,02170,5.8785192909280495
373,17899.0,463.0,83972.0,7551.0,ZCTA5 02171,02171,6.131638193616739
374,27787.0,1226.0,117355.0,11385.0,ZCTA5 02176,02176,10.768555116381204
375,21831.0,963.0,113131.0,9007.0,ZCTA5 02180,02180,10.691684245586766
376,37066.0,1180.0,104535.0,13767.0,ZCTA5 02184,02184,8.571221035810272
377,27351.0,2303.0,139596.0,8980.0,ZCTA5 02186,02186,25.645879732739417
378,15347.0,433.0,98691.0,6351.0,ZCTA5 02188,02188,6.817823964729963
379,15076.0,271.0,68438.0,6146.0,ZCTA5 02189,02189,4.409371949235275
380,16886.0,469.0,97853.0,6853.0,ZCTA5 02190,02190,6.8437180796731365
381,8292.0,162.0,92260.0,3541.0,ZCTA5 02191,02191,4.574978819542502
382,1260.0,226.0,195833.0,812.0,ZCTA5 02199,02199,27.832512315270936
383,0.0,0.0,NA,0.0,ZCTA5 02203,02203,
384,2461.0,484.0,180057.0,1471.0,ZCTA5 02210,02210,32.902787219578514
385,24698.0,340.0,73224.0,7566.0,ZCTA5 02215,02215,4.493787998942638
386,60659.0,489.0,52862.0,20845.0,ZCTA5 02301,02301,2.345886303669945
387,34154.0,187.0,67959.0,11146.0,ZCTA5 02302,02302,1.6777319217656559
388,4476.0,75.0,89423.0,1658.0,ZCTA5 02322,02322,4.523522316043426
389,27381.0,745.0,103806.0,7886.0,ZCTA5 02324,02324,9.447121481105757
390,11557.0,124.0,91399.0,4494.0,ZCTA5 02330,02330,2.7592345349354694
391,15444.0,1198.0,135903.0,5355.0,ZCTA5 02332,02332,22.371615312791786
392,14222.0,399.0,104622.0,5012.0,ZCTA5 02333,02333,7.960893854748603
393,7753.0,46.0,89131.0,2923.0,ZCTA5 02338,02338,1.5737256243585358
394,14332.0,985.0,122620.0,5019.0,ZCTA5 02339,02339,19.625423391113767
395,10477.0,239.0,103750.0,3596.0,ZCTA5 02341,02341,6.646273637374861
396,10654.0,229.0,82953.0,4106.0,ZCTA5 02343,02343,5.577204091573307
397,24005.0,534.0,92990.0,8854.0,ZCTA5 02346,02346,6.031172351479557
398,11230.0,369.0,109485.0,3860.0,ZCTA5 02347,02347,9.55958549222798
399,16196.0,302.0,93519.0,6203.0,ZCTA5 02351,02351,4.868611961953893
400,12498.0,709.0,120363.0,4220.0,ZCTA5 02356,02356,16.80094786729858
401,1234.0,0.0,NA,13.0,ZCTA5 02357,02357,0.0
402,18166.0,644.0,106763.0,6282.0,ZCTA5 02359,02359,10.251512257242917
403,58024.0,1910.0,97237.0,21889.0,ZCTA5 02360,02360,8.725844031248572
404,13106.0,447.0,111116.0,4699.0,ZCTA5 02364,02364,9.51266226856778
405,192.0,0.0,NA,0.0,ZCTA5 02366,02366,
406,2913.0,60.0,96290.0,1028.0,ZCTA5 02367,02367,5.836575875486381
407,33880.0,642.0,80220.0,12322.0,ZCTA5 02368,02368,5.210193150462588
408,17725.0,341.0,84090.0,6768.0,ZCTA5 02370,02370,5.038416075650119
409,10038.0,404.0,110663.0,3523.0,ZCTA5 02375,02375,11.46749929037752
410,7044.0,145.0,103295.0,2369.0,ZCTA5 02379,02379,6.120726044744618
411,14767.0,260.0,92348.0,5359.0,ZCTA5 02382,02382,4.851651427505132
412,14325.0,1843.0,184183.0,4967.0,ZCTA5 02420,02420,37.104892289108115
413,18611.0,2469.0,178214.0,6635.0,ZCTA5 02421,02421,37.211755840241146
414,21029.0,1785.0,137111.0,8432.0,ZCTA5 02445,02445,21.16935483870968
415,29589.0,2312.0,140833.0,13235.0,ZCTA5 02446,02446,17.46883264072535
416,18130.0,856.0,110093.0,7341.0,ZCTA5 02451,02451,11.66053671161967
417,15295.0,506.0,101298.0,5017.0,ZCTA5 02452,02452,10.08570859079131
418,29256.0,765.0,91875.0,11270.0,ZCTA5 02453,02453,6.787932564330079
419,1622.0,0.0,NA,0.0,ZCTA5 02457,02457,
420,12868.0,1196.0,153750.0,4937.0,ZCTA5 02458,02458,24.22523799878469
421,19020.0,2545.0,189813.0,6553.0,ZCTA5 02459,02459,38.83717381352053
422,10125.0,1088.0,155972.0,3810.0,ZCTA5 02460,02460,28.556430446194227
423,7267.0,997.0,181625.0,2628.0,ZCTA5 02461,02461,37.93759512937595
424,1419.0,189.0,218977.0,594.0,ZCTA5 02462,02462,31.818181818181817
425,3136.0,164.0,110000.0,1279.0,ZCTA5 02464,02464,12.822517591868648
426,11875.0,1337.0,171597.0,4311.0,ZCTA5 02465,02465,31.013685919740198
427,8573.0,628.0,137321.0,2838.0,ZCTA5 02466,02466,22.128259337561662
428,22048.0,1581.0,148281.0,6198.0,ZCTA5 02467,02467,25.508228460793802
429,5485.0,902.0,209783.0,1908.0,ZCTA5 02468,02468,47.27463312368973
430,33874.0,1803.0,110780.0,14747.0,ZCTA5 02472,02472,12.226215501457924
431,27916.0,2036.0,130378.0,11512.0,ZCTA5 02474,02474,17.685892981236968
432,16492.0,1419.0,137393.0,7140.0,ZCTA5 02476,02476,19.873949579831933
433,25548.0,2400.0,141034.0,9633.0,ZCTA5 02478,02478,24.914356898162566
434,16328.0,2146.0,215291.0,4747.0,ZCTA5 02481,02481,45.20749947335159
435,10959.0,1438.0,193385.0,3862.0,ZCTA5 02482,02482,37.23459347488348
436,20185.0,2502.0,175820.0,6880.0,ZCTA5 02492,02492,36.366279069767444
437,11946.0,1842.0,235766.0,3834.0,ZCTA5 02493,02493,48.04381846635368
438,9982.0,929.0,154962.0,3554.0,ZCTA5 02494,02494,26.139561057962858
439,12370.0,201.0,88199.0,5354.0,ZCTA5 02532,02532,3.7542024654463955
440,952.0,26.0,86938.0,359.0,ZCTA5 02534,02534,7.242339832869081
441,1812.0,65.0,105893.0,538.0,ZCTA5 02535,02535,12.0817843866171
442,19366.0,509.0,81640.0,7990.0,ZCTA5 02536,02536,6.370463078848561
443,6249.0,180.0,100793.0,2358.0,ZCTA5 02537,02537,7.633587786259542
444,3228.0,0.0,77368.0,1275.0,ZCTA5 02538,02538,0.0
445,4247.0,145.0,82422.0,1394.0,ZCTA5 02539,02539,10.401721664275467
446,8635.0,347.0,103722.0,3988.0,ZCTA5 02540,02540,8.701103309929788
447,756.0,0.0,43571.0,230.0,ZCTA5 02542,02542,0.0
448,935.0,41.0,90968.0,412.0,ZCTA5 02543,02543,9.951456310679612
449,115.0,0.0,NA,48.0,ZCTA5 02553,02553,0.0
450,10434.0,431.0,110060.0,3734.0,ZCTA5 02554,02554,11.54258168184253
451,2621.0,140.0,99634.0,1187.0,ZCTA5 02556,02556,11.794439764111205
452,4647.0,134.0,96714.0,1849.0,ZCTA5 02557,02557,7.247160627366143
453,1243.0,83.0,77037.0,617.0,ZCTA5 02558,02558,13.452188006482983
454,4243.0,80.0,85750.0,1838.0,ZCTA5 02559,02559,4.352557127312296
455,479.0,0.0,NA,247.0,ZCTA5 02561,02561,0.0
456,3194.0,115.0,84821.0,1312.0,ZCTA5 02562,02562,8.765243902439025
457,9469.0,330.0,99511.0,3704.0,ZCTA5 02563,02563,8.909287257019438
458,250.0,0.0,NA,92.0,ZCTA5 02564,02564,0.0
459,4072.0,120.0,56964.0,1371.0,ZCTA5 02568,02568,8.752735229759299
460,10628.0,174.0,65685.0,4429.0,ZCTA5 02571,02571,3.9286520659291035
461,2306.0,79.0,92522.0,951.0,ZCTA5 02575,02575,8.307045215562566
462,5225.0,64.0,104018.0,1935.0,ZCTA5 02576,02576,3.3074935400516794
463,10.0,0.0,NA,10.0,ZCTA5 02584,02584,0.0
464,14503.0,127.0,60000.0,6013.0,ZCTA5 02601,02601,2.1120904706469315
465,2355.0,83.0,97583.0,892.0,ZCTA5 02630,02630,9.304932735426009
466,9782.0,436.0,82612.0,4226.0,ZCTA5 02631,02631,10.317084713677236
467,10293.0,239.0,84607.0,4464.0,ZCTA5 02632,02632,5.353942652329749
468,3859.0,152.0,88873.0,1809.0,ZCTA5 02633,02633,8.402432283029299
469,3486.0,158.0,88813.0,1569.0,ZCTA5 02635,02635,10.070108349267048
470,125.0,11.0,141250.0,48.0,ZCTA5 02637,02637,22.916666666666664
471,3479.0,140.0,82083.0,1583.0,ZCTA5 02638,02638,8.843967150979154
472,2435.0,39.0,67215.0,1330.0,ZCTA5 02639,02639,2.9323308270676693
473,236.0,41.0,237550.0,124.0,ZCTA5 02641,02641,33.064516129032256
474,4898.0,63.0,73239.0,2398.0,ZCTA5 02642,02642,2.627189324437031
475,9.0,0.0,NA,9.0,ZCTA5 02643,02643,0.0
476,4829.0,59.0,94925.0,1474.0,ZCTA5 02644,02644,4.002713704206242
477,9457.0,222.0,90319.0,4099.0,ZCTA5 02645,02645,5.415955111002684
478,1888.0,67.0,74348.0,911.0,ZCTA5 02646,02646,7.354555433589462
479,169.0,0.0,NA,93.0,ZCTA5 02647,02647,0.0
480,6456.0,121.0,98264.0,2716.0,ZCTA5 02648,02648,4.455081001472754
481,14080.0,398.0,86719.0,6212.0,ZCTA5 02649,02649,6.406954282034771
482,1197.0,15.0,71223.0,479.0,ZCTA5 02650,02650,3.1315240083507305
483,26.0,0.0,NA,13.0,ZCTA5 02651,02651,0.0
484,781.0,14.0,61176.0,409.0,ZCTA5 02652,02652,3.4229828850855744
485,5879.0,160.0,84026.0,2903.0,ZCTA5 02653,02653,5.511539786427833
486,3465.0,295.0,89219.0,1590.0,ZCTA5 02655,02655,18.553459119496853
487,2962.0,103.0,58750.0,1802.0,ZCTA5 02657,02657,5.7158712541620424
488,835.0,30.0,93611.0,409.0,ZCTA5 02659,02659,7.334963325183375
489,6557.0,105.0,81576.0,3165.0,ZCTA5 02660,02660,3.3175355450236967
490,120.0,0.0,60568.0,52.0,ZCTA5 02663,02663,0.0
491,9049.0,126.0,62864.0,4230.0,ZCTA5 02664,02664,2.9787234042553195
492,808.0,18.0,66014.0,411.0,ZCTA5 02666,02666,4.37956204379562
493,3048.0,46.0,64444.0,1510.0,ZCTA5 02667,02667,3.0463576158940397
494,2934.0,160.0,96660.0,1273.0,ZCTA5 02668,02668,12.568735271013354
495,251.0,7.0,104097.0,75.0,ZCTA5 02669,02669,9.333333333333334
496,1325.0,64.0,83529.0,705.0,ZCTA5 02670,02670,9.078014184397164
497,913.0,15.0,82222.0,505.0,ZCTA5 02671,02671,2.9702970297029703
498,257.0,50.0,214423.0,86.0,ZCTA5 02672,02672,58.139534883720934
499,8571.0,126.0,75673.0,3724.0,ZCTA5 02673,02673,3.3834586466165413
500,6383.0,164.0,78687.0,3075.0,ZCTA5 02675,02675,5.333333333333334
501,4632.0,146.0,105475.0,1457.0,ZCTA5 02702,02702,10.020590253946466
502,44121.0,895.0,86361.0,16801.0,ZCTA5 02703,02703,5.327063865246116
503,40.0,2.0,NA,21.0,ZCTA5 02713,02713,9.523809523809524
504,3625.0,155.0,101818.0,1156.0,ZCTA5 02715,02715,13.408304498269896
505,4479.0,67.0,94250.0,1551.0,ZCTA5 02717,02717,4.31979368149581
506,6524.0,118.0,91267.0,2346.0,ZCTA5 02718,02718,5.029838022165388
507,16078.0,168.0,80231.0,6663.0,ZCTA5 02719,02719,2.5213867627194957
508,30785.0,208.0,55838.0,13143.0,ZCTA5 02720,02720,1.582591493570722
509,25722.0,166.0,42070.0,11032.0,ZCTA5 02721,02721,1.504713560551124
510,14162.0,31.0,39011.0,6438.0,ZCTA5 02723,02723,0.4815159987573781
511,17601.0,103.0,44766.0,7517.0,ZCTA5 02724,02724,1.370227484368764
512,2320.0,34.0,80234.0,925.0,ZCTA5 02725,02725,3.6756756756756754
513,15959.0,289.0,82429.0,6010.0,ZCTA5 02726,02726,4.80865224625624
514,5014.0,402.0,102344.0,1904.0,ZCTA5 02738,02738,21.113445378151262
515,6216.0,291.0,99182.0,2375.0,ZCTA5 02739,02739,12.252631578947367
516,43531.0,239.0,48481.0,18334.0,ZCTA5 02740,02740,1.30358896040144
517,10422.0,76.0,84432.0,3965.0,ZCTA5 02743,02743,1.9167717528373267
518,11231.0,62.0,45186.0,4651.0,ZCTA5 02744,02744,1.3330466566329822
519,24419.0,83.0,64288.0,10021.0,ZCTA5 02745,02745,0.8282606526294781
520,15419.0,21.0,28927.0,6129.0,ZCTA5 02746,02746,0.34263338228095935
521,23382.0,327.0,83849.0,6748.0,ZCTA5 02747,02747,4.845880260818021
522,11849.0,563.0,80451.0,4875.0,ZCTA5 02748,02748,11.548717948717949
523,27130.0,1005.0,103096.0,9766.0,ZCTA5 02760,02760,10.290804833094409
524,8892.0,338.0,108835.0,3395.0,ZCTA5 02762,02762,9.955817378497791
525,1815.0,110.0,145625.0,703.0,ZCTA5 02763,02763,15.647226173541965
526,3708.0,93.0,91595.0,1390.0,ZCTA5 02764,02764,6.6906474820143895
527,19409.0,644.0,109437.0,6320.0,ZCTA5 02766,02766,10.18987341772152
528,13872.0,350.0,99803.0,4806.0,ZCTA5 02767,02767,7.282563462338744
529,11914.0,369.0,99776.0,3944.0,ZCTA5 02769,02769,9.355983772819473
530,5219.0,238.0,108636.0,1794.0,ZCTA5 02770,02770,13.26644370122631
531,14653.0,398.0,94038.0,5587.0,ZCTA5 02771,02771,7.12367997136209
532,16236.0,224.0,91344.0,6117.0,ZCTA5 02777,02777,3.6619257806114107
533,6589.0,255.0,107941.0,2318.0,ZCTA5 02779,02779,11.000862812769629
534,49807.0,505.0,67574.0,19904.0,ZCTA5 02780,02780,2.53717845659164
535,15805.0,354.0,89205.0,6125.0,ZCTA5 02790,02790,5.779591836734694
536,284.0,19.0,100880.0,155.0,ZCTA5 02791,02791,12.258064516129032
537,1078.0,13.0,49229.0,428.0,ZCTA5 02802,02802,3.0373831775700935
538,2026.0,12.0,79018.0,829.0,ZCTA5 02804,02804,1.4475271411338964
539,16304.0,1319.0,137115.0,6194.0,ZCTA5 02806,02806,21.29480142072974
540,885.0,45.0,86458.0,448.0,ZCTA5 02807,02807,10.044642857142858
541,2327.0,28.0,75286.0,851.0,ZCTA5 02808,02808,3.290246768507638
542,22376.0,497.0,82276.0,8362.0,ZCTA5 02809,02809,5.943554173642669
543,1424.0,82.0,119559.0,441.0,ZCTA5 02812,02812,18.594104308390023
544,7776.0,146.0,86250.0,3171.0,ZCTA5 02813,02813,4.604225796278776
545,7562.0,90.0,99362.0,2735.0,ZCTA5 02814,02814,3.2906764168190126
546,183.0,54.0,209773.0,85.0,ZCTA5 02815,02815,63.52941176470588
547,32647.0,443.0,85895.0,12975.0,ZCTA5 02816,02816,3.414258188824663
548,6112.0,110.0,93548.0,2181.0,ZCTA5 02817,02817,5.0435580009170105
549,18299.0,1521.0,122850.0,7553.0,ZCTA5 02818,02818,20.137693631669535
550,6480.0,283.0,102898.0,2384.0,ZCTA5 02822,02822,11.870805369127517
551,5263.0,238.0,87206.0,1964.0,ZCTA5 02825,02825,12.118126272912424
552,611.0,18.0,NA,291.0,ZCTA5 02826,02826,6.185567010309279
553,2078.0,68.0,96600.0,759.0,ZCTA5 02827,02827,8.959156785243742
554,7479.0,245.0,93750.0,2929.0,ZCTA5 02828,02828,8.364629566404917
555,5875.0,253.0,79732.0,2317.0,ZCTA5 02830,02830,10.919292188174364
556,3436.0,152.0,95739.0,1287.0,ZCTA5 02831,02831,11.81041181041181
557,4839.0,69.0,89127.0,1960.0,ZCTA5 02832,02832,3.520408163265306
558,775.0,12.0,89076.0,340.0,ZCTA5 02833,02833,3.5294117647058822
559,5462.0,402.0,110056.0,2327.0,ZCTA5 02835,02835,17.275461968199398
560,185.0,0.0,NA,83.0,ZCTA5 02836,02836,0.0
561,3494.0,218.0,110069.0,1636.0,ZCTA5 02837,02837,13.32518337408313
562,3667.0,42.0,59435.0,1383.0,ZCTA5 02838,02838,3.036876355748373
563,1882.0,13.0,71346.0,678.0,ZCTA5 02839,02839,1.9174041297935103
564,23149.0,559.0,81687.0,10699.0,ZCTA5 02840,02840,5.224787363304982
565,1442.0,0.0,NA,0.0,ZCTA5 02841,02841,
566,16021.0,362.0,80111.0,6653.0,ZCTA5 02842,02842,5.441154366451225
567,22342.0,798.0,96205.0,8945.0,ZCTA5 02852,02852,8.921185019564003
568,9116.0,283.0,106667.0,3557.0,ZCTA5 02857,02857,7.956142816980602
569,650.0,40.0,124130.0,213.0,ZCTA5 02858,02858,18.779342723004692
570,7196.0,128.0,75880.0,2438.0,ZCTA5 02859,02859,5.2502050861361775
571,46221.0,207.0,44546.0,17806.0,ZCTA5 02860,02860,1.1625294844434462
572,25400.0,182.0,62667.0,9778.0,ZCTA5 02861,02861,1.8613213336060543
573,19366.0,62.0,31311.0,6327.0,ZCTA5 02863,02863,0.9799272957167694
574,34228.0,934.0,94212.0,13484.0,ZCTA5 02864,02864,6.926727973894986
575,16742.0,763.0,92307.0,6224.0,ZCTA5 02865,02865,12.258997429305913
576,17112.0,1039.0,104792.0,7042.0,ZCTA5 02871,02871,14.754331155921612
577,239.0,12.0,118177.0,121.0,ZCTA5 02872,02872,9.917355371900827
578,315.0,27.0,NA,160.0,ZCTA5 02873,02873,16.875
579,6152.0,432.0,140000.0,2193.0,ZCTA5 02874,02874,19.699042407660738
580,467.0,15.0,151500.0,187.0,ZCTA5 02875,02875,8.02139037433155
581,250.0,0.0,NA,133.0,ZCTA5 02876,02876,0.0
582,15795.0,450.0,83056.0,6790.0,ZCTA5 02878,02878,6.62739322533137
583,20928.0,663.0,95743.0,8564.0,ZCTA5 02879,02879,7.741709481550678
584,7715.0,119.0,137893.0,1086.0,ZCTA5 02881,02881,10.957642725598527
585,13475.0,596.0,110799.0,6036.0,ZCTA5 02882,02882,9.874088800530153
586,10548.0,251.0,72143.0,4743.0,ZCTA5 02885,02885,5.2920092768290115
587,28848.0,529.0,91814.0,12670.0,ZCTA5 02886,02886,4.1752170481452255
588,19805.0,407.0,79338.0,8520.0,ZCTA5 02888,02888,4.776995305164319
589,27446.0,277.0,81521.0,11185.0,ZCTA5 02889,02889,2.4765310683951722
590,21379.0,573.0,74257.0,9247.0,ZCTA5 02891,02891,6.196604304098627
591,4651.0,173.0,97868.0,1755.0,ZCTA5 02892,02892,9.857549857549857
592,29450.0,117.0,68387.0,12771.0,ZCTA5 02893,02893,0.9161381254404511
593,854.0,0.0,99167.0,333.0,ZCTA5 02894,02894,0.0
594,41272.0,252.0,47682.0,17248.0,ZCTA5 02895,02895,1.461038961038961
595,11977.0,409.0,99423.0,4350.0,ZCTA5 02896,02896,9.402298850574713
596,1324.0,0.0,83235.0,540.0,ZCTA5 02898,02898,0.0
597,10895.0,362.0,55474.0,4782.0,ZCTA5 02903,02903,7.570054370556252
598,29480.0,297.0,58359.0,12641.0,ZCTA5 02904,02904,2.3494976663238667
599,26148.0,324.0,46489.0,8812.0,ZCTA5 02905,02905,3.6768043576940537
600,28412.0,1706.0,119708.0,10785.0,ZCTA5 02906,02906,15.818266110338433
601,28013.0,82.0,34964.0,8605.0,ZCTA5 02907,02907,0.9529343404997094
602,37234.0,199.0,50709.0,11901.0,ZCTA5 02908,02908,1.6721283925720527
603,43291.0,68.0,37228.0,14976.0,ZCTA5 02909,02909,0.4540598290598291
604,21024.0,75.0,70708.0,7873.0,ZCTA5 02910,02910,0.9526228883525975
605,15832.0,144.0,76250.0,6690.0,ZCTA5 02911,02911,2.1524663677130045
606,1383.0,0.0,NA,0.0,ZCTA5 02912,02912,
607,21575.0,135.0,54984.0,8644.0,ZCTA5 02914,02914,1.5617769551133733
608,16892.0,221.0,70135.0,7288.0,ZCTA5 02915,02915,3.0323819978046105
609,8683.0,230.0,89216.0,3648.0,ZCTA5 02916,02916,6.3048245614035086
610,14079.0,300.0,87396.0,4476.0,ZCTA5 02917,02917,6.702412868632708
611,29126.0,363.0,87326.0,12051.0,ZCTA5 02919,02919,3.012198157829226
612,37463.0,458.0,69664.0,14292.0,ZCTA5 02920,02920,3.2045899804086204
613,12561.0,525.0,115529.0,4387.0,ZCTA5 02921,02921,11.96717574652382
614,11460.0,720.0,129286.0,4053.0,ZCTA5 03031,03031,17.764618800888233
615,5222.0,175.0,111121.0,1985.0,ZCTA5 03032,03032,8.816120906801007
616,5148.0,190.0,119601.0,1669.0,ZCTA5 03033,03033,11.384062312762133
617,3946.0,111.0,98355.0,1479.0,ZCTA5 03034,03034,7.505070993914807
618,4866.0,286.0,123266.0,1659.0,ZCTA5 03036,03036,17.23930078360458
619,4350.0,67.0,91250.0,1580.0,ZCTA5 03037,03037,4.240506329113924
620,33491.0,559.0,82138.0,13069.0,ZCTA5 03038,03038,4.277297421378836
621,6710.0,90.0,86078.0,2584.0,ZCTA5 03042,03042,3.48297213622291
622,1522.0,55.0,96442.0,609.0,ZCTA5 03043,03043,9.0311986863711
623,4402.0,142.0,100750.0,1658.0,ZCTA5 03044,03044,8.56453558504222
624,13777.0,305.0,88283.0,5133.0,ZCTA5 03045,03045,5.94194428209624
625,2805.0,116.0,94213.0,1020.0,ZCTA5 03046,03046,11.372549019607844
626,1648.0,29.0,75441.0,602.0,ZCTA5 03047,03047,4.817275747508306
627,3418.0,73.0,75729.0,1388.0,ZCTA5 03048,03048,5.259365994236311
628,7759.0,683.0,135543.0,2989.0,ZCTA5 03049,03049,22.850451656072266
629,24801.0,748.0,96394.0,8837.0,ZCTA5 03051,03051,8.464410999207876
630,8389.0,222.0,105240.0,3003.0,ZCTA5 03052,03052,7.392607392607392
631,24656.0,977.0,109754.0,8796.0,ZCTA5 03053,03053,11.10732150977717
632,25580.0,984.0,103998.0,9688.0,ZCTA5 03054,03054,10.156895127993394
633,15000.0,325.0,84169.0,5958.0,ZCTA5 03055,03055,5.4548506210137635
634,2540.0,108.0,102083.0,833.0,ZCTA5 03057,03057,12.965186074429772
635,29512.0,260.0,59783.0,11757.0,ZCTA5 03060,03060,2.2114484987666922
636,27331.0,833.0,102513.0,10892.0,ZCTA5 03062,03062,7.647814910025708
637,16273.0,520.0,88289.0,6599.0,ZCTA5 03063,03063,7.87998181542658
638,14163.0,366.0,81433.0,5641.0,ZCTA5 03064,03064,6.488211310051409
639,5400.0,314.0,110764.0,1894.0,ZCTA5 03070,03070,16.578669482576558
640,5167.0,183.0,95417.0,1769.0,ZCTA5 03071,03071,10.344827586206897
641,13189.0,584.0,108297.0,4506.0,ZCTA5 03076,03076,12.960497114957834
642,10349.0,121.0,75517.0,3990.0,ZCTA5 03077,03077,3.0325814536340854
643,28932.0,1177.0,99435.0,11263.0,ZCTA5 03079,03079,10.450146497380805
644,1680.0,62.0,89563.0,635.0,ZCTA5 03082,03082,9.763779527559056
645,1509.0,30.0,96765.0,523.0,ZCTA5 03084,03084,5.736137667304015
646,3745.0,85.0,87125.0,1501.0,ZCTA5 03086,03086,5.662891405729513
647,14238.0,1041.0,128229.0,5101.0,ZCTA5 03087,03087,20.40776318368947
648,2809.0,26.0,50184.0,1725.0,ZCTA5 03101,03101,1.5072463768115942
649,32292.0,167.0,57981.0,13312.0,ZCTA5 03102,03102,1.2545072115384617
650,37011.0,153.0,57797.0,13817.0,ZCTA5 03103,03103,1.1073315480929289
651,31846.0,669.0,78278.0,13338.0,ZCTA5 03104,03104,5.0157444894287
652,13954.0,376.0,98009.0,5143.0,ZCTA5 03106,03106,7.310908030332492
653,10384.0,146.0,93144.0,4126.0,ZCTA5 03109,03109,3.538536112457586
654,21879.0,1720.0,142656.0,7523.0,ZCTA5 03110,03110,22.86321946032168
655,186.0,17.0,138750.0,90.0,ZCTA5 03215,03215,18.88888888888889
656,2392.0,23.0,89492.0,957.0,ZCTA5 03216,03216,2.4033437826541273
657,2159.0,16.0,50732.0,918.0,ZCTA5 03217,03217,1.7429193899782136
658,912.0,31.0,108750.0,306.0,ZCTA5 03218,03218,10.130718954248366
659,7371.0,8.0,63821.0,2750.0,ZCTA5 03220,03220,0.2909090909090909
660,2226.0,34.0,72981.0,847.0,ZCTA5 03221,03221,4.014167650531287
661,5566.0,49.0,65698.0,2212.0,ZCTA5 03222,03222,2.2151898734177213
662,3417.0,57.0,88040.0,1583.0,ZCTA5 03223,03223,3.6007580543272266
663,2203.0,55.0,97143.0,895.0,ZCTA5 03224,03224,6.145251396648044
664,3633.0,40.0,70844.0,1357.0,ZCTA5 03225,03225,2.9476787030213707
665,1011.0,28.0,80625.0,412.0,ZCTA5 03226,03226,6.796116504854369
666,1020.0,27.0,75250.0,448.0,ZCTA5 03227,03227,6.026785714285714
667,5601.0,264.0,109934.0,2057.0,ZCTA5 03229,03229,12.834224598930483
